movieId,imdbId,tmdbId,title,genres,languages
2792,83530,2665.0,Airplane II: The Sequel (1982),Comedy,English
2793,118604,9406.0,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,English|French|German
2794,89670,11418.0,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,English|Italian|German|French
2795,85995,11153.0,National Lampoon's Vacation (1983),Comedy,English
2796,95188,14170.0,Funny Farm (1988),Comedy,English
2797,94737,2280.0,Big (1988),Comedy|Drama|Fantasy|Romance,English
2798,100419,11077.0,Problem Child (1990),Children|Comedy,English
2799,102719,28597.0,Problem Child 2 (1991),Comedy,English
2800,104740,22611.0,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,English
2801,119843,39780.0,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,English|French
2802,96244,10396.0,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,English|Spanish
2803,107798,9944.0,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,English
2804,85334,850.0,"Christmas Story, A (1983)",Children|Comedy,English
2805,130121,10154.0,Mickey Blue Eyes (1999),Comedy|Romance,English
2806,133046,10342.0,Teaching Mrs. Tingle (1999),Comedy|Thriller,English
2807,176269,10366.0,Universal Soldier: The Return (1999),Action|Sci-Fi,English
2808,105698,9349.0,Universal Soldier (1992),Action|Sci-Fi,English
2810,156887,10494.0,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,Japanese
2812,160401,22314.0,In Too Deep (1999),Action|Thriller,English
2813,181833,51679.0,"Source, The (1999)",Documentary,English
2815,91278,11037.0,Iron Eagle (1986),Action|War,English
2816,95382,11955.0,Iron Eagle II (1988),Action|War,English|Russian
2817,103617,2038.0,Aces: Iron Eagle III (1992),Action,English
2818,113438,28737.0,Iron Eagle IV (1995),Action|War,English
2819,73802,11963.0,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,English|French
2820,58175,141489.0,Hamlet (1964),Drama,English
2822,104839,9096.0,Medicine Man (1992),Adventure|Romance,English
2824,181733,113273.0,On the Ropes (1999),Documentary|Drama,English
2826,120657,1911.0,"13th Warrior, The (1999)",Action|Adventure|Fantasy,"English|Latin|Swedish|Norse, Old|Danish"
2827,138304,2900.0,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,English
2828,160236,17709.0,Dudley Do-Right (1999),Children|Comedy,English
2829,164108,37718.0,"Muse, The (1999)",Comedy,English
2835,163579,2162.0,Chill Factor (1999),Action|Adventure|Comedy|Thriller,English
2836,125971,14578.0,Outside Providence (1999),Comedy,English
2837,126810,40694.0,Bedrooms & Hallways (1998),Comedy|Romance,English
2839,157183,49184.0,West Beirut (West Beyrouth) (1998),Drama,Arabic|French
2840,145531,10307.0,Stigmata (1999),Drama|Thriller,English|Assyrian Neo-Aramaic|Portuguese|Italian|Aramaic
2841,164181,11601.0,Stir of Echoes (1999),Horror|Mystery|Thriller,English
2843,118843,1075.0,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,Romany|Serbian|Bulgarian
2844,151582,21719.0,"Minus Man, The (1999)",Drama|Mystery,English
2846,97050,47951.0,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,Japanese
2847,31762,43832.0,Only Angels Have Wings (1939),Adventure|Drama|Romance,English|Spanish
2848,45251,47697.0,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,English
2851,81454,,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,English
2852,88146,26522.0,"Soldier's Story, A (1984)",Drama,English
2856,59297,28295.0,I Saw What You Did (1965),Thriller,English
2857,63823,12105.0,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,English
2858,169547,14.0,American Beauty (1999),Drama|Romance,English
2859,88178,24128.0,Stop Making Sense (1984),Documentary|Musical,English
2860,181316,11001.0,Blue Streak (1999),Comedy,English|Spanish
2861,126916,10390.0,For Love of the Game (1999),Comedy|Drama,English
2862,80491,9453.0,Caligula (1979),Drama,Italian|English
2863,58182,704.0,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,English|German|French
2865,173390,142132.0,Sugar Town (1999),Comedy,English
2866,77280,24153.0,"Buddy Holly Story, The (1978)",Drama,English
2867,89175,11797.0,Fright Night (1985),Comedy|Horror|Thriller,English
2868,97390,18086.0,Fright Night Part II (1988),Horror,English
2870,61385,17887.0,Barefoot in the Park (1967),Comedy,English
2871,68473,10669.0,Deliverance (1972),Adventure|Drama|Thriller,English
2872,82348,11527.0,Excalibur (1981),Adventure|Fantasy,English
2874,50814,40867.0,"Pajama Game, The (1957)",Comedy|Musical|Romance,English
2875,108185,1049.0,Sommersby (1993),Drama|Mystery|Romance,English
2876,111419,28032.0,Thumbelina (1994),Animation|Children|Fantasy,English
2877,73812,11326.0,Tommy (1975),Musical,English
2878,82511,28377.0,Hell Night (1981),Horror,English
2879,99558,10975.0,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,Cantonese
2880,91431,10974.0,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,Cantonese|English
2881,150377,10398.0,Double Jeopardy (1999),Action|Crime|Drama|Thriller,English
2882,120716,2290.0,Jakob the Liar (1999),Drama,English
2883,140397,24071.0,Mumford (1999),Comedy|Drama,English
2884,129884,62994.0,Dog Park (1998),Comedy|Romance,English
2885,160338,60994.0,Guinevere (1999),Drama|Romance,English
2886,159421,16112.0,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,English
2887,168172,32305.0,Simon Sez (1999),Action|Comedy,English
2888,164114,14429.0,Drive Me Crazy (1999),Comedy|Romance,English
2889,134618,15198.0,"Mystery, Alaska (1999)",Comedy|Drama,English
2890,120188,6415.0,Three Kings (1999),Action|Adventure|Comedy|Drama|War,English|Arabic
2891,162360,24066.0,"Happy, Texas (1999)",Comedy,English
2892,133122,21430.0,New Rose Hotel (1998),Action|Drama,English|German|Japanese
2893,134033,10381.0,Plunkett & MaCleane (1999),Action|Adventure|Drama,English
2894,194314,171982.0,Romance (1999),Drama|Romance,French|English
2896,60095,60285.0,Alvarez Kelly (1966),Western,English
2897,87188,5622.0,And the Ship Sails On (E la nave va) (1983),Comedy|War,Italian|German|Serbian|Russian
2898,106664,10349.0,"Dark Half, The (1993)",Horror|Mystery,English
2899,31397,42518.0,Gulliver's Travels (1939),Adventure|Animation|Children,English
2900,95652,29787.0,Monkey Shines (1988),Horror|Sci-Fi,English
2901,79714,9638.0,Phantasm (1979),Horror|Sci-Fi,English
2902,86154,10576.0,Psycho II (1983),Horror|Mystery|Thriller,English
2903,91799,12662.0,Psycho III (1986),Horror|Thriller,English
2905,56443,11712.0,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,Japanese
2906,156934,12618.0,Random Hearts (1999),Drama|Romance,English
2907,167427,13824.0,Superstar (1999),Comedy,English
2908,171804,226.0,Boys Don't Cry (1999),Drama,English
2912,165854,10388.0,"Limey, The (1999)",Crime|Drama|Thriller,English
2915,86200,9346.0,Risky Business (1983),Comedy,English|German
2916,100802,861.0,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,English
2917,82089,14412.0,Body Heat (1981),Crime|Thriller,English
2918,91042,9377.0,Ferris Bueller's Day Off (1986),Comedy,English|German
2919,86617,11541.0,"Year of Living Dangerously, The (1982)",Drama|Romance|War,English|Tagalog|Filipino|Indonesian
2921,68699,11901.0,High Plains Drifter (1973),Western,English
2922,61747,4929.0,Hang 'Em High (1968),Crime|Drama|Western,English
2924,80179,11230.0,Drunken Master (Jui kuen) (1978),Action|Comedy,Mandarin|Cantonese
2925,65571,8416.0,"Conformist, The (Conformista, Il) (1970)",Drama,Italian|French|Latin|Chinese
2926,95270,11054.0,Hairspray (1988),Comedy|Drama,English
2927,37558,851.0,Brief Encounter (1946),Drama|Romance,English
2928,87980,24453.0,"Razor's Edge, The (1984)",Drama,English
2929,82979,18254.0,Reds (1981),Drama|Romance,English|Russian|German|French|Finnish|Italian
2930,176093,56235.0,Return with Honor (1998),Documentary,English
2931,97223,20123.0,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,Romany|Serbo-Croatian|Italian|English
2932,77405,16642.0,Days of Heaven (1978),Drama,English|Italian
2935,33804,3086.0,"Lady Eve, The (1941)",Comedy|Romance,English
2936,34240,16305.0,Sullivan's Travels (1941),Adventure|Comedy|Romance,English
2937,35169,32255.0,"Palm Beach Story, The (1942)",Comedy,English
2939,46126,19997.0,Niagara (1953),Drama|Thriller,English
2940,38559,3767.0,Gilda (1946),Drama|Film-Noir|Mystery|Romance,English|Spanish|French|German
2941,52225,17352.0,South Pacific (1958),Musical|Romance|War,English|French
2942,85549,535.0,Flashdance (1983),Drama|Romance,English
2943,104507,2731.0,Indochine (1992),Drama|Romance,French|Vietnamese
2944,61578,1654.0,"Dirty Dozen, The (1967)",Action|Drama|War,English|German|French|Spanish|Latin
2946,59260,14831.0,Help! (1965),Comedy|Musical,English
2947,58150,658.0,Goldfinger (1964),Action|Adventure|Thriller,English|Chinese|Spanish
2948,57076,657.0,From Russia with Love (1963),Action|Adventure|Thriller,English|Russian|Turkish|Romany
2949,55928,646.0,Dr. No (1962),Action|Adventure|Thriller,English|French
2950,80453,5689.0,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,English
2951,58461,391.0,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,Italian|Spanish
2952,119256,8052.0,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,English
2953,104431,772.0,Home Alone 2: Lost in New York (1992),Children|Comedy,English|French
2956,94008,31650.0,Someone to Watch Over Me (1987),Action|Crime|Thriller,English
2959,137523,550.0,Fight Club (1999),Action|Crime|Drama|Thriller,English
2961,160916,12220.0,"Story of Us, The (1999)",Comedy|Drama,English|Italian
2962,119114,1610.0,Fever Pitch (1997),Comedy|Romance,English
2964,192194,42881.0,Julien Donkey-Boy (1999),Drama,English
2965,203408,29064.0,"Omega Code, The (1999)",Action,English
2966,166896,404.0,"Straight Story, The (1999)",Adventure|Drama,English
2967,48977,42196.0,"Bad Seed, The (1956)",Drama|Thriller,English
2968,81633,36819.0,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,English
2969,61138,42726.0,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,French|English|Spanish
2970,83946,9343.0,Fitzcarraldo (1982),Adventure|Drama,German|Spanish|Italian
2971,78754,16858.0,All That Jazz (1979),Drama|Fantasy|Musical,English|Spanish
2972,93206,42006.0,Red Sorghum (Hong gao liang) (1987),Drama|War,Mandarin|Japanese
2973,97123,11562.0,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,English|Hebrew
2974,200469,10496.0,Bats (1999),Horror|Thriller,English
2975,168501,16162.0,"Best Man, The (1999)",Comedy|Drama,English
2976,163988,8649.0,Bringing Out the Dead (1999),Drama,English
2977,142201,31306.0,Crazy in Alabama (1999),Comedy|Drama,English
2978,144640,10563.0,Three to Tango (1999),Comedy|Romance,English
2979,172627,14484.0,Body Shots (1999),Drama,English
2982,99710,32043.0,"Guardian, The (1990)",Horror|Thriller,English
2983,59319,15247.0,"Ipcress File, The (1965)",Thriller,English|Albanian
2984,67527,29251.0,On Any Sunday (1971),Documentary,English
2985,93870,5548.0,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,English
2986,100502,5549.0,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,English
2987,96438,856.0,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,English
2988,81150,38772.0,Melvin and Howard (1980),Drama,English
2989,82398,699.0,For Your Eyes Only (1981),Action|Adventure|Thriller,English|Greek|Italian
2990,97742,709.0,Licence to Kill (1989),Action|Adventure|Thriller,English|Spanish
2991,70328,253.0,Live and Let Die (1973),Action|Adventure|Thriller,English|Hungarian
2992,91829,13511.0,Rawhead Rex (1986),Horror|Thriller,English
2993,59800,660.0,Thunderball (1965),Action|Adventure|Thriller,English|French
2995,185371,11377.0,House on Haunted Hill (1999),Horror|Thriller,English
2996,166943,26149.0,Music of the Heart (1999),Drama,English|Spanish
2997,120601,492.0,Being John Malkovich (1999),Comedy|Drama|Fantasy,English
3000,119698,128.0,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,Japanese
3002,200849,8672.0,My Best Fiend (Mein liebster Feind) (1999),Documentary,German|English|Spanish
3003,170705,8056.0,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,French|German
3004,120596,2020.0,"Bachelor, The (1999)",Comedy|Romance,English|Spanish
3005,145681,9481.0,"Bone Collector, The (1999)",Thriller,English
3006,140352,9008.0,"Insider, The (1999)",Drama|Thriller,English|Japanese|Arabic|Persian
3007,181288,14242.0,American Movie (1999),Documentary,English
3008,156729,16129.0,Last Night (1998),Drama|Sci-Fi,English|French
3010,200071,11489.0,Rosetta (1999),Drama,French
3011,65088,28145.0,"They Shoot Horses, Don't They? (1969)",Drama,English
3013,99180,18111.0,Bride of Re-Animator (1990),Comedy|Horror,English
3014,82121,31361.0,Bustin' Loose (1981),Comedy,English
3015,77355,11223.0,Coma (1978),Thriller,English
3016,83767,16281.0,Creepshow (1982),Horror,English
3017,92796,16288.0,Creepshow 2 (1987),Horror,English
3018,89885,1694.0,Re-Animator (1985),Comedy|Horror|Sci-Fi,English|German
3019,97240,476.0,Drugstore Cowboy (1989),Crime|Drama,English
3020,106856,37094.0,Falling Down (1993),Action|Drama,English|Spanish|Korean
3021,82427,13555.0,"Funhouse, The (1981)",Horror,English
3022,17925,961.0,"General, The (1926)",Comedy|War,English
3024,78087,24831.0,Piranha (1978),Horror|Sci-Fi,English
3028,61407,25560.0,"Taming of the Shrew, The (1967)",Comedy,English
3029,82817,21610.0,Nighthawks (1981),Action|Drama,English|German|French|Swedish
3030,55630,11878.0,Yojimbo (1961),Action|Adventure,Japanese
3031,100475,11510.0,Repossessed (1990),Comedy,English
3032,67525,11234.0,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,English
3033,94012,957.0,Spaceballs (1987),Comedy|Sci-Fi,English
3034,70608,11886.0,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,English|Portuguese
3035,48380,37853.0,Mister Roberts (1955),Comedy|Drama|War,English
3036,82484,62204.0,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,None|French
3037,65988,11040.0,Little Big Man (1970),Western,English
3038,50371,21849.0,"Face in the Crowd, A (1957)",Drama,English
3039,86465,1621.0,Trading Places (1983),Comedy,English
3040,79540,14035.0,Meatballs (1979),Comedy,English
3041,87700,40771.0,Meatballs Part II (1984),Comedy,English
3042,93516,40772.0,Meatballs III (1987),Comedy,English
3043,104837,40773.0,Meatballs 4 (1992),Comedy,English
3044,101669,11498.0,Dead Again (1991),Mystery|Romance|Thriller,English
3045,105130,11790.0,Peter's Friends (1992),Comedy|Drama,English
3046,113416,29371.0,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,English
3048,83254,47941.0,Under the Rainbow (1981),Comedy,English
3051,149691,21349.0,Anywhere But Here (1999),Comedy|Drama,English
3052,120655,1832.0,Dogma (1999),Adventure|Comedy|Fantasy,English
3053,151137,10047.0,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,English|Latin
3054,190641,10228.0,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,Japanese
3055,165773,47692.0,Felicia's Journey (1999),Thriller,English|Irish|French
3056,160620,18561.0,Oxygen (1999),Crime|Drama|Thriller,English
3057,118150,144953.0,Where's Marlowe? (1998),Comedy,English
3060,101605,11663.0,"Commitments, The (1991)",Comedy|Drama|Musical,English|Irish
3061,34862,13485.0,Holiday Inn (1942),Comedy|Musical,English
3062,56197,9289.0,"Longest Day, The (1962)",Action|Drama|War,English|German|French
3063,105156,9264.0,Poison Ivy (1992),Drama|Thriller,English
3064,119908,18222.0,Poison Ivy: New Seduction (1997),Drama|Thriller,English
3066,66473,11165.0,Tora! Tora! Tora! (1970),Action|Drama|War,English|Japanese
3067,95675,4203.0,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,Spanish
3068,84855,24226.0,"Verdict, The (1982)",Drama|Mystery,English
3070,86856,11379.0,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,English
3071,94027,29154.0,Stand and Deliver (1988),Comedy|Drama,English|Spanish
3072,93565,2039.0,Moonstruck (1987),Comedy|Romance,English|Italian
3073,59674,77915.0,"Sandpiper, The (1965)",Drama|Romance,English
3074,68762,11943.0,Jeremiah Johnson (1972),Western,English|Crow|French
3075,59646,11481.0,Repulsion (1965),Drama|Horror,English
3076,57187,2690.0,Irma la Douce (1963),Comedy,English
3077,164312,20565.0,42 Up (1998),Documentary,English|Latin
3078,165859,27141.0,Liberty Heights (1999),Drama,English|German|Yiddish
3079,178737,10399.0,Mansfield Park (1999),Comedy|Drama|Romance,English
3081,162661,2668.0,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,English|Latin
3082,143145,36643.0,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,English|Russian|Spanish
3083,185125,99.0,All About My Mother (Todo sobre mi madre) (1999),Drama,Spanish|Catalan
3086,24852,25898.0,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,English
3087,96061,9647.0,Scrooged (1988),Comedy|Fantasy|Romance,English
3088,42546,11787.0,Harvey (1950),Comedy|Fantasy,English|Spanish|Latin
3089,40522,5156.0,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,Italian
3090,93509,24276.0,Matewan (1987),Drama,English|Italian
3091,80979,11953.0,Kagemusha (1980),Drama|War,Japanese
3093,67411,29005.0,McCabe & Mrs. Miller (1971),Drama|Western,English|Cantonese
3094,93512,26371.0,Maurice (1987),Drama|Romance,English
3095,32551,596.0,"Grapes of Wrath, The (1940)",Drama,English
3096,50738,52470.0,My Man Godfrey (1957),Comedy,English
3097,33045,20334.0,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,English
3098,87781,11393.0,"Natural, The (1984)",Drama,English
3099,73692,31121.0,Shampoo (1975),Comedy|Drama|Romance,English
3100,105265,293.0,"River Runs Through It, A (1992)",Drama,English
3101,93010,10998.0,Fatal Attraction (1987),Drama|Thriller,English
3102,89360,12235.0,Jagged Edge (1985),Crime|Romance|Thriller,English
3103,100680,36094.0,Stanley & Iris (1990),Drama|Romance,English
3104,95631,9013.0,Midnight Run (1988),Action|Comedy|Crime|Thriller,English
3105,99077,11005.0,Awakenings (1990),Drama|Mystery,English
3106,99291,59820.0,Come See the Paradise (1990),Drama|Romance,English|Japanese
3107,101393,2924.0,Backdraft (1991),Action|Drama,English
3108,101889,177.0,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,English
3109,88007,38557.0,"River, The (1984)",Drama,English
3111,87921,13681.0,Places in the Heart (1984),Drama,English
3112,90556,34760.0,'night Mother (1986),Drama,English
3113,146675,9946.0,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,English|Latin
3114,120363,863.0,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,English|Arabic|Spanish
3115,155711,31582.0,Flawless (1999),Drama,English
3117,134154,22267.0,Ride with the Devil (1999),Drama|Romance|War,English
3120,104114,10411.0,"Distinguished Gentleman, The (1992)",Comedy,English
3125,172396,20024.0,"End of the Affair, The (1999)",Drama,English
3127,144715,13787.0,Holy Smoke (1999),Comedy|Drama,English
3129,158371,9684.0,Sweet and Lowdown (1999),Comedy|Drama,English
3130,99165,9586.0,Bonfire of the Vanities (1990),Comedy|Crime|Drama,English
3132,10040,70801.0,Daddy Long Legs (1919),Comedy|Drama,English
3134,28950,777.0,Grand Illusion (La grande illusion) (1937),Drama|War,French|German|English|Russian
3135,79239,21887.0,"Great Santini, The (1979)",Drama,English
3138,96171,32331.0,Stealing Home (1988),Drama,English
3141,100828,32669.0,"Two Jakes, The (1990)",Drama,English
3142,96328,18161.0,U2: Rattle and Hum (1988),Documentary|Musical,English
3143,63056,31681.0,Hell in the Pacific (1968),Drama|War,English|Japanese
3145,150216,32274.0,Cradle Will Rock (1999),Drama,English|Italian
3146,205000,10402.0,Deuce Bigalow: Male Gigolo (1999),Comedy,English
3147,120689,497.0,"Green Mile, The (1999)",Crime|Drama,English|French
3148,124315,1715.0,"Cider House Rules, The (1999)",Drama,English
3150,141974,42739.0,"War Zone, The (1999)",Drama|Thriller,English
3152,67328,25188.0,"Last Picture Show, The (1971)",Drama,English
3153,51337,15515.0,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,English
3155,166485,1439.0,Anna and the King (1999),Drama|Romance,English|Thai|French
3156,182789,2277.0,Bicentennial Man (1999),Drama|Romance|Sci-Fi,English
3157,164912,10137.0,Stuart Little (1999),Children|Comedy|Fantasy,English|Dutch
3158,162866,10387.0,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,Mandarin
3159,120910,49948.0,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,English
3160,175880,334.0,Magnolia (1999),Drama,English|German|French
3161,119079,30237.0,Onegin (1999),Drama|Romance,English|French
3162,174204,50116.0,Simpatico (1999),Comedy|Drama,English
3163,151568,46435.0,Topsy-Turvy (1999),Comedy|Drama|Musical,English|French|German|Italian|Japanese
3165,106455,22213.0,Boiling Point (1993),Action|Drama,English
3167,66892,36492.0,Carnal Knowledge (1971),Comedy|Drama,English
3168,64276,624.0,Easy Rider (1969),Adventure|Drama,English|Spanish
3169,87231,26578.0,The Falcon and the Snowman (1985),Crime|Drama|Thriller,English
3171,53226,43103.0,Room at the Top (1959),Drama,English
3173,146838,9563.0,Any Given Sunday (1999),Drama,English
3174,125664,1850.0,Man on the Moon (1999),Comedy|Drama,English
3175,177789,926.0,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,English
3176,134119,1213.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,English|Italian
3177,195945,10471.0,Next Friday (2000),Comedy,English
3178,174856,10400.0,"Hurricane, The (1999)",Drama,English
3179,145653,10397.0,Angela's Ashes (1999),Drama,English
3181,120866,12524.0,Titus (1999),Drama,English|Latin
3182,192335,28216.0,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,English
3183,174268,36773.0,"Third Miracle, The (1999)",Drama,English
3185,120834,10219.0,Snow Falling on Cedars (1999),Drama,English|Japanese|German
3186,172493,3558.0,"Girl, Interrupted (1999)",Drama,English
3189,156812,17908.0,My Dog Skip (1999),Children|Drama,English|German
3190,134983,10384.0,Supernova (2000),Adventure|Sci-Fi|Thriller,English
3192,169302,48233.0,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,Tamil
3194,70903,10236.0,"Way We Were, The (1973)",Drama|Romance,English|French
3196,46359,632.0,Stalag 17 (1953),Drama|War,English|German|Russian
3197,95897,11851.0,"Presidio, The (1988)",Action|Crime|Romance|Thriller,English
3198,70511,5924.0,Papillon (1973),Crime|Drama,English|Spanish
3200,70290,14886.0,"Last Detail, The (1973)",Comedy|Drama,English
3201,65724,26617.0,Five Easy Pieces (1970),Drama,English
3203,97162,10493.0,Dead Calm (1989),Thriller,English
3204,77269,16241.0,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,English
3206,86859,22160.0,Against All Odds (1984),Romance,English
3208,107659,9644.0,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,English
3210,83929,13342.0,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,English
3211,94924,35119.0,"Cry in the Dark, A (1988)",Drama,English
3213,106364,14919.0,Batman: Mask of the Phantasm (1993),Animation|Children,English
3214,88707,14040.0,American Flyers (1985),Drama,English
3217,29606,22692.0,"Star Is Born, A (1937)",Drama,English
3219,100318,2990.0,Pacific Heights (1990),Mystery|Thriller,English
3221,83851,10831.0,"Draughtsman's Contract, The (1982)",Drama,English|German|Dutch
3223,90366,33078.0,"Zed & Two Noughts, A (1985)",Drama,English
3224,58625,16672.0,Woman in the Dunes (Suna no onna) (1964),Drama,Japanese
3225,186975,10472.0,Down to You (2000),Comedy|Romance,English|French
3230,71935,21489.0,"Odessa File, The (1974)",Thriller,English|German
3235,81748,13005.0,Where the Buffalo Roam (1980),Comedy,English
3238,120662,18681.0,Eye of the Beholder (1999),Thriller,English
3240,156639,20468.0,"Big Tease, The (1999)",Comedy,English
3241,201840,14521.0,"Cup, The (Phörpa) (1999)",Comedy,Hindi|Tibetan
3243,104187,10406.0,Encino Man (1992),Comedy,English
3244,76095,14741.0,"Goodbye Girl, The (1977)",Comedy|Romance,English|Japanese
3246,104797,1883.0,Malcolm X (1992),Drama,English
3247,105417,2005.0,Sister Act (1992),Comedy|Crime,English
3248,108147,6279.0,Sister Act 2: Back in the Habit (1993),Comedy,English
3249,104389,11087.0,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,English
3250,106246,7305.0,Alive (1993),Drama,English
3251,88683,24735.0,Agnes of God (1985),Drama|Mystery,English|French|Latin
3252,105323,9475.0,Scent of a Woman (1992),Drama,English
3253,105793,8872.0,Wayne's World (1992),Comedy,English|Cantonese
3254,108525,8873.0,Wayne's World 2 (1993),Comedy,English|Cantonese
3255,104694,11287.0,"League of Their Own, A (1992)",Comedy|Drama,English
3256,105112,9869.0,Patriot Games (1992),Action|Crime|Drama|Thriller,English
3257,103855,619.0,"Bodyguard, The (1992)",Drama|Romance|Thriller,English
3258,104070,9374.0,Death Becomes Her (1992),Comedy|Fantasy,English
3259,104231,11259.0,Far and Away (1992),Adventure|Drama|Romance,English
3260,104454,8293.0,Howards End (1992),Drama,English|German
3261,105415,11068.0,Singles (1992),Comedy|Drama|Romance,English
3262,105665,1923.0,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,English
3263,105812,10158.0,White Men Can't Jump (1992),Comedy|Drama,English
3264,103893,10206.0,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,English
3265,104684,11782.0,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,Cantonese|English
3266,103905,10086.0,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,French
3267,104815,9367.0,"Mariachi, El (1992)",Action|Crime|Thriller|Western,Spanish
3268,105477,9876.0,Stop! Or My Mom Will Shoot (1992),Action|Comedy,English
3269,104291,10326.0,Forever Young (1992),Drama|Romance|Sci-Fi,English
3270,104040,16562.0,"Cutting Edge, The (1992)",Comedy|Drama|Romance,English|French
3271,105046,9609.0,Of Mice and Men (1992),Drama,English
3272,103759,12143.0,Bad Lieutenant (1992),Crime|Drama,English|Spanish
3273,134084,4234.0,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,English
3274,105414,9605.0,Single White Female (1992),Drama|Thriller,English
3275,144117,8374.0,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,English|Spanish|Papiamento|Russian|Latin
3276,171356,29076.0,Gun Shy (2000),Comedy,English
3280,69754,28156.0,"Baby, The (1973)",Horror,English
3281,144801,113096.0,"Brandon Teena Story, The (1998)",Documentary,English
3283,67433,24349.0,Minnie and Moskowitz (1971),Action,English
3284,67848,27841.0,They Might Be Giants (1971),Comedy|Mystery|Romance,English
3285,163978,1907.0,"Beach, The (2000)",Adventure|Drama,English|French|Swedish|Thai|Serbian
3286,184907,15489.0,Snow Day (2000),Comedy,English
